station_id,name,physical_configuration,lat,lon,altitude,address,cross_street,post_code,capacity,is_charging_station,short_name,nearby_distance,x_ride_code_support,rental_uris,is_valet_station,last_updated,ttl,V1
1,"GRAN VIA CORTS CATALANES, 760",ELECTRICBIKESTATION,41.3979779,2.1801069,16,"GRAN VIA CORTS CATALANES, 760",02-Eixample/05-el Fort Pienc,8013,46,TRUE,1,1000,TRUE,NA,NA,1735686001,0,NA
2,"C/ ROGER DE FLOR, 126",ELECTRICBIKESTATION,41.3954877,2.1771985,17,"C/ ROGER DE FLOR, 126",02-Eixample/05-el Fort Pienc,8013,29,TRUE,2,1000,TRUE,NA,NA,1735686001,0,NA
3,"C/ NÀPOLS, 82",ELECTRICBIKESTATION,41.3941557,2.1813305,11,"C/ NÀPOLS, 82",02-Eixample/05-el Fort Pienc,8013,27,TRUE,3,1000,TRUE,NA,NA,1735686001,0,NA
4,"C/ RIBES, 13",ELECTRICBIKESTATION,41.3933173,2.1812483,8,"C/ RIBES, 13",02-Eixample/05-el Fort Pienc,8013,21,TRUE,4,1000,TRUE,NA,NA,1735686001,0,NA
5,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",ELECTRICBIKESTATION,41.3911035,2.1801763,7,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)","01-CiutatVella/04-Sant Pere, Santa Caterina i la Ribera",8018,39,TRUE,5,1000,TRUE,NA,NA,1735686001,0,NA
6,"PG. LLUIS COMPANYS, 18 (ARC TRIOMF)",ELECTRICBIKESTATION,41.3914292,2.1805685,10,"PG. LLUIS COMPANYS, 18  (ARC TRIOMF)","01-CiutatVella/04-Sant Pere, Santa Caterina i la Ribera",8018,39,TRUE,6,1000,TRUE,NA,NA,1735686001,0,NA
7,"PG. PUJADES,  1 (JUTJATS)",ELECTRICBIKESTATION,41.388885,2.18329,6,"PG. PUJADES,  1 (JUTJATS)","01-CiutatVella/04-Sant Pere, Santa Caterina i la Ribera",8003,27,TRUE,7,1000,TRUE,NA,NA,1735686001,0,NA
8,"PG. PUJADES, 2",ELECTRICBIKESTATION,41.389135,2.183489,6,"PG. PUJADES, 2","01-CiutatVella/04-Sant Pere, Santa Caterina i la Ribera",8003,27,TRUE,8,1000,TRUE,NA,NA,1735686001,0,NA
9,"AV. MARQUÉS DE L'ARGENTERA,13",ELECTRICBIKESTATION,41.384546,2.184922,5,"AV. MARQUÉS DE L'ARGENTERA,13","01-CiutatVella/04-Sant Pere, Santa Caterina i la Ribera",8003,27,TRUE,9,1000,TRUE,NA,NA,1735686001,0,NA
10,"C/ 60, NÚMERO 25",ELECTRICBIKESTATION,41.3467746,2.1436235,NA,"C/ 60, NÚMERO 25",03-Sants-Montjuïc/12-la Marina del Prat Vermell,8040,43,TRUE,10,1000,TRUE,NA,NA,1735686001,0,NA
11,"PG. MARITIM, 11 (DAVANT PL. BRUGADA)",ELECTRICBIKESTATION,41.382398,2.194294,NA,"PG. MARITIM, 11 (DAVANT PL. BRUGADA)",01-CiutatVella/03-la Barceloneta,8003,34,TRUE,11,1000,TRUE,NA,NA,1735686001,0,NA
12,"PG. MARITIM, 23 (HOSPITAL DEL MAR)",ELECTRICBIKESTATION,41.3833653,2.1946255,7,"PG. MARITIM, 23 (HOSPITAL DEL MAR)",01-CiutatVella/03-la Barceloneta,8003,26,TRUE,12,1000,TRUE,NA,NA,1735686001,0,NA
13,"C/ MARINA, 25-33",ELECTRICBIKESTATION,41.388143,2.195551,7,"C/ MARINA, 25-33",01-CiutatVella/67-la Vila Olímpica del Poblenou,8005,54,TRUE,13,1000,TRUE,NA,NA,1735686001,0,NA
14,"AV. MARQUÉS DE  L'ARGENTERA, 15",ELECTRICBIKESTATION,41.384844,2.185085,5,"AV. MARQUÉS DE  L'ARGENTERA, 15","01-CiutatVella/04-Sant Pere, Santa Caterina i la Ribera",8003,27,TRUE,14,1000,TRUE,NA,NA,1735686001,0,NA
15,"C/ DIPUTACIÓ, 272",ELECTRICBIKESTATION,41.3916117,2.168903198,25,"C/ DIPUTACIÓ, 272",02-Eixample/07-la Dreta de l'Eixample,8009,27,TRUE,15,1000,TRUE,NA,NA,1735686001,0,NA
17,"AV. MERIDIANA, 47 (D)",ELECTRICBIKESTATION,41.3982615,2.1866517,14,"AV. MERIDIANA, 47 (D)",02-Eixample/66-el Parc i la Llacuna del Poblenou,8013,42,TRUE,17,1000,TRUE,NA,NA,1735686001,0,NA
18,"C/ ROSSELLÓ, 453",ELECTRICBIKESTATION,41.4060589,2.1740472,38,"C/ ROSSELLÓ, 453",02-Eixample/06-la Sagrada Família,8025,27,TRUE,18,1000,TRUE,NA,NA,1735686001,0,NA
19,"C/ ROSSELLÓ, 354",ELECTRICBIKESTATION,41.4031491,2.1707947,40,"C/ ROSSELLÓ, 354",02-Eixample/06-la Sagrada Família,8025,30,TRUE,19,1000,TRUE,NA,NA,1735686001,0,NA
20,"C/ CARTAGENA, 308",ELECTRICBIKESTATION,41.410314,2.1757334,46,"C/ CARTAGENA, 308",02-Eixample/06-la Sagrada Família,8025,18,TRUE,20,1000,TRUE,NA,NA,1735686001,0,NA
21,"C/ SANT ANTONI MARIA CLARET, 214",ELECTRICBIKESTATION,41.4108439,2.1740575,52," C/ SANT ANTONI MARIA CLARET, 214   ",02-Eixample/06-la Sagrada Família,8025,21,TRUE,21,1000,TRUE,NA,NA,1735686001,0,NA
22,"C/ SARDENYA, 292",ELECTRICBIKESTATION,41.4016969,2.175767,28,"C/ SARDENYA, 292",02-Eixample/06-la Sagrada Família,8013,19,TRUE,22,1000,TRUE,NA,NA,1735686001,0,NA
23,"C/ BRUC, 45",ELECTRICBIKESTATION,41.3924661,2.1717397,21,"C/ BRUC, 45",02-Eixample/07-la Dreta de l'Eixample,8010,26,TRUE,23,1000,TRUE,NA,NA,1735686001,0,NA
24,"C/ MARINA, 199",ELECTRICBIKESTATION,41.4005784,2.1788855,23,"C/ MARINA, 199",02-Eixample/05-el Fort Pienc,8013,40,TRUE,24,1000,TRUE,NA,NA,1735686001,0,NA
25,"C/ BRUC, 102",ELECTRICBIKESTATION,41.3954041,2.1681961,29,"C/ BRUC, 102",02-Eixample/07-la Dreta de l'Eixample,8009,21,TRUE,25,1000,TRUE,NA,NA,1735686001,0,NA
26,"C/ DOS DE MAIG, 230-232",ELECTRICBIKESTATION,41.4071692,2.1820722,22,"C/ DOS DE MAIG, 230-232",10-SantMartí/64-el Camp de l'Arpa del Clot,8013,18,TRUE,26,1000,TRUE,NA,NA,1735686001,0,NA
27,"C/ PROVENÇA, 322",ELECTRICBIKESTATION,41.3967524,2.1646338,38,"C/ PROVENÇA, 322",02-Eixample/07-la Dreta de l'Eixample,8037,17,TRUE,27,1000,TRUE,NA,NA,1735686001,0,NA
28,"C/ SARDENYA, 362",ELECTRICBIKESTATION,41.4055143,2.1706498,46,"C/ SARDENYA, 362",02-Eixample/06-la Sagrada Família,8025,23,TRUE,28,1000,TRUE,NA,NA,1735686001,0,NA
29,"C/ PROVENÇA, 388-390",ELECTRICBIKESTATION,41.401061,2.169941,34,"C/ PROVENÇA, 388-390",02-Eixample/07-la Dreta de l'Eixample,8025,22,TRUE,29,1000,TRUE,NA,NA,1735686001,0,NA
30,"C/ CASTILLEJOS, 184",ELECTRICBIKESTATION,41.4021805,2.1829894,13,"C/ CASTILLEJOS, 184",02-Eixample/05-el Fort Pienc,8013,29,TRUE,30,1000,TRUE,NA,NA,1735686001,0,NA
31,PL. DEL MAR,ELECTRICBIKESTATION,41.3748001,2.1889045,4,PL. DEL MAR,01-CiutatVella/03-la Barceloneta,8003,18,TRUE,31,1000,TRUE,NA,NA,1735686001,0,NA
32,LA BARCELONETA (CN BARCELONETA),ELECTRICBIKESTATION,41.3736911,2.188928,4,LA BARCELONETA (CN BARCELONETA),01-CiutatVella/03-la Barceloneta,8003,15,TRUE,32,1000,TRUE,NA,NA,1735686001,0,NA
33,"C/ PONTEVEDRA, 58B | C/ JUDICI",ELECTRICBIKESTATION,41.37686,2.19067,4,"C/ PONTEVEDRA, 58B | C/ JUDICI",01-CiutatVella/03-la Barceloneta,8003,21,TRUE,33,1000,TRUE,NA,NA,1735686001,0,NA
34,"C/ SANT PERE MÉS ALT, 4",ELECTRICBIKESTATION,41.3871079,2.1753364,9,"C/ SANT PERE MÉS ALT, 4","01-CiutatVella/04-Sant Pere, Santa Caterina i la Ribera",8003,21,TRUE,34,1000,TRUE,NA,NA,1735686001,0,NA
35,"C/ SANT RAMON DE PENYAFORT, 1",ELECTRICBIKESTATION,41.4134833,2.2206913,5,"C/ SANT RAMON DE PENYAFORT, 1",10-SantMartí/70-el Besòs i el Maresme,8930,54,TRUE,35,1000,TRUE,NA,NA,1735686001,0,NA
36,"AV. DE LA CATEDRAL, 6",ELECTRICBIKESTATION,41.3850616,2.1766834,8,"AV. DE LA CATEDRAL, 6",01-CiutatVella/02-el Barri Gòtic,8002,20,TRUE,36,1000,TRUE,NA,NA,1735686001,0,NA
37,PG. DE COLOM - VIA LAIETANA,ELECTRICBIKESTATION,41.380624,2.1820675,4,PG. DE COLOM - VIA LAIETANA,"01-CiutatVella/04-Sant Pere, Santa Caterina i la Ribera",8002,24,TRUE,37,1000,TRUE,NA,NA,1735686001,0,NA
39,PL. PAU VILA (D),ELECTRICBIKESTATION,41.381046,2.186576,4,PL. PAU VILA (D),01-CiutatVella/03-la Barceloneta,8039,44,TRUE,39,1000,TRUE,NA,NA,1735686001,0,NA
40,"C/ DOCTOR AIGUADER, 2",ELECTRICBIKESTATION,41.382335,2.187093,6,"C/ DOCTOR AIGUADER, 2",01-CiutatVella/03-la Barceloneta,8039,18,TRUE,40,1000,TRUE,NA,NA,1735686001,0,NA
41,PL. POETA BOSCÀ | C/ ATLÀNTIDA,ELECTRICBIKESTATION,41.379326,2.189906,5,PL. POETA BOSCÀ | C/ ATLÀNTIDA,01-CiutatVella/03-la Barceloneta,8003,24,TRUE,41,1000,TRUE,NA,NA,1735686001,0,NA
42,"SEPHORA-C/ CIUTAT DE GRANADA, 168",ELECTRICBIKESTATION,41.404511,2.189881,4,"SEPHORA-C/ CIUTAT DE GRANADA, 168",10-SantMartí/66-el Parc i la Llacuna del Poblenou,8018,24,TRUE,42,1000,TRUE,NA,NA,1735686001,0,NA
43,"C/ CLOT, 1",ELECTRICBIKESTATION,41.4063864,2.1874404,13,"C/ CLOT, 1",10-SantMartí/65-el Clot,8018,27,TRUE,43,1000,TRUE,NA,NA,1735686001,0,NA
45,"C/ SARDENYA, 66",ELECTRICBIKESTATION,41.391466,2.189371,5,"C/ SARDENYA, 66",10-SantMartí/67-la Vila Olímpica del Poblenou,8005,27,TRUE,45,1000,TRUE,NA,NA,1735686001,0,NA
46,"C/ VILLENA, 1",ELECTRICBIKESTATION,41.3886066,2.192194508,7,"C/ VILLENA, 1",10-SantMartí/67-la Vila Olímpica del Poblenou,8005,54,TRUE,46,1000,TRUE,NA,NA,1735686001,0,NA
47,"C/ RAMON TRIAS FARGAS, 21",ELECTRICBIKESTATION,41.3902194,2.1904003,5,"C/ RAMON TRIAS FARGAS, 21",10-SantMartí/67-la Vila Olímpica del Poblenou,8005,47,TRUE,47,1000,TRUE,NA,NA,1735686001,0,NA
48,"AV. MERIDIANA, 40",ELECTRICBIKESTATION,41.3960652,2.1871959,11,"AV. MERIDIANA, 40",10-SantMartí/66-el Parc i la Llacuna del Poblenou,8018,21,TRUE,48,1000,TRUE,NA,NA,1735686001,0,NA
49,"C/ ROSA SENSAT, 20",ELECTRICBIKESTATION,41.3910756,2.1965766,5,"C/ ROSA SENSAT, 20",10-SantMartí/67-la Vila Olímpica del Poblenou,8005,21,TRUE,49,1000,TRUE,NA,NA,1735686001,0,NA
50,"AV. PARAL.LEL, 54",ELECTRICBIKESTATION,41.3751145,2.1709386,8,"AV. PARAL.LEL, 54",01-CiutatVella/01-el Raval,8004,18,TRUE,50,1000,TRUE,NA,NA,1735686001,0,NA
51,PL. VICENÇ MARTORELL,ELECTRICBIKESTATION,41.3842634,2.1692556,12,PL. VICENÇ MARTORELL,01-CiutatVella/01-el Raval,8001,20,TRUE,51,1000,TRUE,NA,NA,1735686001,0,NA
52,"PL. SANT MIQUEL, 4",ELECTRICBIKESTATION,41.381708,2.177292,11,"PL. SANT MIQUEL, 4",01-CiutatVella/02-el Barri Gòtic,8002,31,TRUE,52,1000,TRUE,NA,NA,1735686001,0,NA
53,PL. CARLES PI I SUNYER,ELECTRICBIKESTATION,41.385086,2.174016,10,PL. CARLES PI I SUNYER,01-CiutatVella/02-el Barri Gòtic,8002,21,TRUE,53,1000,TRUE,NA,NA,1735686001,0,NA
54,"C/ SANT OLEGUER, 2",ELECTRICBIKESTATION,41.3775319,2.1707321,6,"C/ SANT OLEGUER, 2",01-CiutatVella/01-el Raval,8001,19,TRUE,54,1000,TRUE,NA,NA,1735686001,0,NA
56,"PORTAL DE SANTA MADRONA, 2-4",ELECTRICBIKESTATION,41.3770715,2.1758261,5,"PORTAL DE SANTA MADRONA, 2-4",01-CiutatVella/01-el Raval,8001,27,TRUE,56,1000,TRUE,NA,NA,1735686001,0,NA
57,"LA RAMBLA, 1",ELECTRICBIKESTATION,41.376326,2.176971,4,"LA RAMBLA, 1",01-CiutatVella/02-el Barri Gòtic,8002,21,TRUE,57,1000,TRUE,NA,NA,1735686001,0,NA
58,PLAÇA DELS ÀNGELS (MACBA),ELECTRICBIKESTATION,41.38268,2.16712,11,PLAÇA DELS ÀNGELS (MACBA),01-CiutatVella/01-el Raval,8001,43,TRUE,58,1000,TRUE,NA,NA,1735686001,0,NA
60,"RBLA. CATALUNYA, 47",ELECTRICBIKESTATION,41.3902625,2.164035,27,"RBLA. CATALUNYA, 47",02-Eixample/07-la Dreta de l'Eixample,8007,27,TRUE,60,1000,TRUE,NA,NA,1735686001,0,NA
61,"C/ ARAGÓ, 288",ELECTRICBIKESTATION,41.39352,2.166797,26,"C/ ARAGÓ, 288",02-Eixample/07-la Dreta de l'Eixample,8009,20,TRUE,61,1000,TRUE,NA,NA,1735686001,0,NA
62,"PL. CATALUNYA, 5",ELECTRICBIKESTATION,41.387235,2.168819,19,"PL. CATALUNYA, 5",02-Eixample/07-la Dreta de l'Eixample,8002,25,TRUE,62,1000,TRUE,NA,NA,1735686001,0,NA
63,"PL. CATALUNYA, 7",ELECTRICBIKESTATION,41.386543,2.169427,19,"PL. CATALUNYA, 7",02-Eixample/07-la Dreta de l'Eixample,8002,27,TRUE,63,1000,TRUE,NA,NA,1735686001,0,NA
64,"PL. CATALUNYA, 10-11 (LA RAMBLA)",ELECTRICBIKESTATION,41.387493,2.1690686,21,"PL. CATALUNYA, 10-11 (LA RAMBLA)",02-Eixample/07-la Dreta de l'Eixample,8002,21,TRUE,64,1000,TRUE,NA,NA,1735686001,0,NA
65,"PL. CATALUNYA, 10-11 (PG. DE GRÀCIA)",ELECTRICBIKESTATION,41.387696,2.1696543,20,"PL. CATALUNYA, 10-11 (PG. DE GRÀCIA)",02-Eixample/07-la Dreta de l'Eixample,8002,20,TRUE,65,1000,TRUE,NA,NA,1735686001,0,NA
66,"GRAN VIA DE LES CORTS CATALANES, 609",ELECTRICBIKESTATION,41.3893222,2.1678388,23,"GRAN VIA DE LES CORTS CATALANES, 609",02-Eixample/07-la Dreta de l'Eixample,8007,16,TRUE,66,1000,TRUE,NA,NA,1735686001,0,NA
67,"C/ ROCAFORT, 214 | C/ ROSSELLÓ",ELECTRICBIKESTATION,41.3852864,2.1454802,37,"C/ ROCAFORT, 214 | C/ ROSSELLÓ",02-Eixample/09-la Nova Esquerra de l'Eixample,8029,24,TRUE,67,1000,TRUE,NA,NA,1735686001,0,NA
68,"RAMBLA CATALUNYA, 133 /  CÒRSEGA",ELECTRICBIKESTATION,41.3953894,2.1572953,44,"RAMBLA CATALUNYA, 133 /  CÒRSEGA",02-Eixample/07-la Dreta de l'Eixample,8008,26,TRUE,68,1000,TRUE,NA,NA,1735686001,0,NA
69,"CARRER DE LA MARINA,25-33",ELECTRICBIKESTATION,41.388507,2.195073,7,"CARRER DE LA MARINA,25-33",01-CiutatVella/67-la Vila Olímpica del Poblenou,8005,42,TRUE,69,1000,TRUE,NA,NA,1735686001,0,NA
70,"C/ COMTE URGELL, 23",ELECTRICBIKESTATION,41.380393,2.1606506,15,"C/ COMTE URGELL, 23",02-Eixample/10-Sant Antoni,8011,27,TRUE,70,1000,TRUE,NA,NA,1735686001,0,NA
71,"C/ FLORIDABLANCA, 145",ELECTRICBIKESTATION,41.3819459,2.1629146,16,"C/ FLORIDABLANCA, 145",02-Eixample/10-Sant Antoni,8011,21,TRUE,71,1000,TRUE,NA,NA,1735686001,0,NA
72,"C/ PROVENÇA, 215",ELECTRICBIKESTATION,41.3927771,2.1586273,37,"C/ PROVENÇA, 215",02-Eixample/07-la Dreta de l'Eixample,8008,27,TRUE,72,1000,TRUE,NA,NA,1735686001,0,NA
73,"C/ ENRIC GRANADOS, 93",ELECTRICBIKESTATION,41.392135,2.1563542,39,"C/ ENRIC GRANADOS, 93",02-Eixample/08-l'Antiga Esquerra de l'Eixample,8008,25,TRUE,73,1000,TRUE,NA,NA,1735686001,0,NA
74,"AV. JOSEP TARRADELLAS, 133",ELECTRICBIKESTATION,41.3900085,2.1432105,47,"AV. JOSEP TARRADELLAS, 133",02-Eixample/19-les Corts,8029,15,TRUE,74,1000,TRUE,NA,NA,1735686001,0,NA
75,"AV. JOSEP TARRADELLAS, 58",ELECTRICBIKESTATION,41.385004,2.1429115,40,"AV. JOSEP TARRADELLAS, 58",02-Eixample/09-la Nova Esquerra de l'Eixample,8029,21,TRUE,75,1000,TRUE,NA,NA,1735686001,0,NA
76,"C/ CÒRSEGA, 216",ELECTRICBIKESTATION,41.3917666,2.1532163,40,"C/ CÒRSEGA, 216",02-Eixample/08-l'Antiga Esquerra de l'Eixample,8036,32,TRUE,76,1000,TRUE,NA,NA,1735686001,0,NA
77,"AV. FRANCESC CAMBÓ, 10",ELECTRICBIKESTATION,41.3855644,2.1773214,8,"AV. FRANCESC CAMBÓ, 10","01-CiutatVella/04-Sant Pere, Santa Caterina i la Ribera",8003,24,TRUE,77,1000,TRUE,NA,NA,1735686001,0,NA
78,PL. UNIVERSITAT /  ARIBAU,ELECTRICBIKESTATION,41.3856474,2.1634306,21,PL. UNIVERSITAT /  ARIBAU,02-Eixample/10-Sant Antoni,8011,27,TRUE,78,1000,TRUE,NA,NA,1735686001,0,NA
79, PL.  UNIVERSITAT,ELECTRICBIKESTATION,41.385503,2.1634768,21,PL. UNIVERSITAT,02-Eixample/10-Sant Antoni,8007,24,TRUE,79,1000,TRUE,NA,NA,1735686001,0,NA
80,"C/ ENRIC  GRANADOS, 35",ELECTRICBIKESTATION,41.389668,2.1599078,31,"C/ ENRIC  GRANADOS, 35",02-Eixample/08-l'Antiga Esquerra de l'Eixample,8007,21,TRUE,80,1000,TRUE,NA,NA,1735686001,0,NA
81,"C/ VILAMARÍ,  61",ELECTRICBIKESTATION,41.3790718,2.1490553,24,"C/ VILAMARÍ,  61",02-Eixample/09-la Nova Esquerra de l'Eixample,8015,21,TRUE,81,1000,TRUE,NA,NA,1735686001,0,NA
82,"C/ CALÀBRIA, 112",ELECTRICBIKESTATION,41.38031806,2.154437125,20,"C/ CALÀBRIA, 112",02-Eixample/09-la Nova Esquerra de l'Eixample,8015,40,TRUE,82,1000,TRUE,NA,NA,1735686001,0,NA
83,"C/ CALABRIA, 158",ELECTRICBIKESTATION,41.3821658,2.1520645,25,"C/ CALABRIA, 158",02-Eixample/09-la Nova Esquerra de l'Eixample,8015,23,TRUE,83,1000,TRUE,NA,NA,1735686001,0,NA
84,C/ DEL COMTE D'URGELL 75 B,ELECTRICBIKESTATION,41.3830299,2.1571646,20,"C/ DEL COMTE D'URGELL, 75 B",02-Eixample/09-la Nova Esquerra de l'Eixample,8011,27,TRUE,84,1000,TRUE,NA,NA,1735686001,0,NA
85,"AV. PARAL·LEL, 146 BIS",ELECTRICBIKESTATION,41.3751852,2.1592394,15,"AV. PARAL·LEL, 146 BIS",02-Eixample/10-Sant Antoni,8015,40,TRUE,85,1000,TRUE,NA,NA,1735686001,0,NA
86,"C/ VILADOMAT,  2",ELECTRICBIKESTATION,41.3755747,2.1629349,12,"C/ VILADOMAT,  2",02-Eixample/10-Sant Antoni,8015,27,TRUE,86,1000,TRUE,NA,NA,1735686001,0,NA
87,"C/ ROCAFORT, 187",ELECTRICBIKESTATION,41.38322239,2.147993192,29,"C/ ROCAFORT, 187",02-Eixample/09-la Nova Esquerra de l'Eixample,8029,25,TRUE,87,1000,TRUE,NA,NA,1735686001,0,NA
88,"C/ LONDRES, 101-103",ELECTRICBIKESTATION,41.3936144,2.1507739,45,"C/ LONDRES, 101-103",02-Eixample/08-l'Antiga Esquerra de l'Eixample,8036,20,TRUE,88,1000,TRUE,NA,NA,1735686001,0,NA
89,"C/ ROSSELLÓ,  101",ELECTRICBIKESTATION,41.3871904,2.149131,36,"C/ ROSSELLÓ,  101",02-Eixample/09-la Nova Esquerra de l'Eixample,8036,24,TRUE,89,1000,TRUE,NA,NA,1735686001,0,NA
90,"C/ ROSSELLÓ, 108-110",ELECTRICBIKESTATION,41.388296,2.150878,36,"C/ ROSSELLÓ, 108-110",02-Eixample/08-l'Antiga Esquerra de l'Eixample,8036,18,TRUE,90,1000,TRUE,NA,NA,1735686001,0,NA
91,"C/ COMTE D'URGELL, 43",ELECTRICBIKESTATION,41.3812504,2.1594741,16,"C/ COMTE D'URGELL, 43",02-Eixample/10-Sant Antoni,8011,35,TRUE,91,1000,TRUE,NA,NA,1735686001,0,NA
92,"C / PROVENÇA, 241",ELECTRICBIKESTATION,41.3938861,2.1601641,37,"C / PROVENÇA, 241",02-Eixample/07-la Dreta de l'Eixample,8008,18,TRUE,92,1000,TRUE,NA,NA,1735686001,0,NA
94,"GRAN VIA DE LES CORTS CATALANES,375",ELECTRICBIKESTATION,41.3757914,2.1499102,26,"GRAN  VIA DE LES CORTS CATALANES, 375-385",02-Eixample/10-Sant Antoni,8015,47,TRUE,94,1000,TRUE,NA,NA,1735686001,0,NA
95,"C/ TARRAGONA, 103-115",ELECTRICBIKESTATION,41.3763948,2.1473272,28,"C/ TARRAGONA, 103-115",03-Sants-Montjuïc/15-Hostafrancs,8014,33,TRUE,95,1000,TRUE,NA,NA,1735686001,0,NA
96,"GRAN VIA DE LES CORTS CATALANES,  368",ELECTRICBIKESTATION,41.3741093,2.1481993,24,"GRAN VIA DE LES CORTS CATALANES, 368",03-Sants-Montjuïc/15-Hostafrancs,8010,21,TRUE,96,1000,TRUE,NA,NA,1735686001,0,NA
97,"C/ TARRAGONA, 141",ELECTRICBIKESTATION,41.3779613,2.1450491,29,"C/ TARRAGONA, 141",03-Sants-Montjuïc/15-Hostafrancs,8014,21,TRUE,97,1000,TRUE,NA,NA,1735686001,0,NA
98,"C/ VIRIAT, 43",ELECTRICBIKESTATION,41.3806074,2.1408633,31,"C/ VIRIAT, 43",03-Sants-Montjuïc/18-Sants,8014,21,TRUE,98,1000,TRUE,NA,NA,1735686001,0,NA
99,"C/ VIRIAT,  53",ELECTRICBIKESTATION,41.3808222,2.141539,30,"C/ VIRIAT,  53",03-Sants-Montjuïc/18-Sants,8014,21,TRUE,99,1000,TRUE,NA,NA,1735686001,0,NA
100,"C/ TARRAGONA,  159-173",ELECTRICBIKESTATION,41.379363,2.143868,29,"C/ TARRAGONA,  159-173",03-Sants-Montjuïc/15-Hostafrancs,8014,22,TRUE,100,1000,TRUE,NA,NA,1735686001,0,NA
101,"SEPHORA-AV. DIAGONAL, 602",ELECTRICBIKESTATION,41.392878,2.143411,53,"SEPHORA-AV. DIAGONAL, 602",05-Sarrià-StGervasi/26-Sant Gervasi - Galvany,8021,24,TRUE,101,1000,TRUE,NA,NA,1735686001,0,NA
102,"AV. DIAGONAL,  612",ELECTRICBIKESTATION,41.392567,2.1422174,54,"AV. DIAGONAL,  612",05-Sarrià-StGervasi/26-Sant Gervasi - Galvany,8021,24,TRUE,102,1000,TRUE,NA,NA,1735686001,0,NA
103,"C/ ARAGÓ, 629",ELECTRICBIKESTATION,41.410098,2.1884487,16,"C/ ARAGÓ, 629",10-SantMartí/65-el Clot,8026,21,TRUE,103,1000,TRUE,NA,NA,1735686001,0,NA
104,"C/ VALÈNCIA,  621",ELECTRICBIKESTATION,41.4108005,2.1872438,16,"C/ VALÈNCIA, 621",10-SantMartí/65-el Clot,8026,26,TRUE,104,1000,TRUE,NA,NA,1735686001,0,NA
105,"RDA. DE SANT PERE, 26",ELECTRICBIKESTATION,41.389492,2.17425,15,"RDA. DE SANT PERE, 26",02-Eixample/07-la Dreta de l'Eixample,8010,21,TRUE,105,1000,TRUE,NA,NA,1735686001,0,NA
106,"PL JOANIC - C / BRUNIQUER, 59",ELECTRICBIKESTATION,41.4055198,2.1622548,56," PL  JOANIC - C / BRUNIQUER, 59",06-Gràcia/31-la Vila de Gràcia,8024,20,TRUE,106,1000,TRUE,NA,NA,1735686001,0,NA
107,"TRAV. DE GRÀCIA, 92 / VIA AUGUSTA",ELECTRICBIKESTATION,41.3982304,2.1531031,56,"TRAV. DE GRÀCIA, 92 / VIA AUGUSTA",05-Sarrià-StGervasi/26-Sant Gervasi - Galvany,8006,20,TRUE,107,1000,TRUE,NA,NA,1735686001,0,NA
108,"C / INDÚSTRIA, 10",ELECTRICBIKESTATION,41.4022081,2.1649035,45,"C / INDÚSTRIA, 10",06-Gràcia/32-el Camp d'en Grassot i Gràcia Nova,8037,21,TRUE,108,1000,TRUE,NA,NA,1735686001,0,NA
109,"C/ LONDRES,  53",ELECTRICBIKESTATION,41.3912605,2.1476308,43,"C/ LONDRES,  53",02-Eixample/08-l'Antiga Esquerra de l'Eixample,8036,23,TRUE,109,1000,TRUE,NA,NA,1735686001,0,NA
110,"AV. ROMA,  136",ELECTRICBIKESTATION,41.3852585,2.155089,25,"AV. ROMA,  136",02-Eixample/08-l'Antiga Esquerra de l'Eixample,8011,17,TRUE,110,1000,TRUE,NA,NA,1735686001,0,NA
111,C/ ARAGÓ 147,ELECTRICBIKESTATION,41.3847528,2.1546746,21,C/ ARAGÓ 147,02-Eixample/09-la Nova Esquerra de l'Eixample,8015,19,TRUE,111,1000,TRUE,NA,NA,1735686001,0,NA
112,"C/ FLORIDABLANCA,  49",ELECTRICBIKESTATION,41.3776721,2.157233,13,"C/ FLORIDABLANCA, 49",02-Eixample/10-Sant Antoni,8015,20,TRUE,112,1000,TRUE,NA,NA,1735686001,0,NA
113,"RONDA DE SANT PAU , 51",ELECTRICBIKESTATION,41.3773113,2.1646742,11,"RONDA DE SANT PAU, 51",02-Eixample/10-Sant Antoni,8015,33,TRUE,113,1000,TRUE,NA,NA,1735686001,0,NA
114,"PL. JEAN GENET,  1",ELECTRICBIKESTATION,41.376735,2.1740082,5,"PL. JEAN GENET,  1",01-CiutatVella/01-el Raval,8001,20,TRUE,114,1000,TRUE,NA,NA,1735686001,0,NA
115,"AV. MARQUÉS DE L'ARGENTERA,  3",ELECTRICBIKESTATION,41.383597,2.184171,4,"AV. MARQUÉS DE L'ARGENTERA,  3","01-CiutatVella/04-Sant Pere, Santa Caterina i la Ribera",8003,21,TRUE,115,1000,TRUE,NA,NA,1735686001,0,NA
116,"C/ DEL DR. AIGUADER, 72 / PG. SALVAT",ELECTRICBIKESTATION,41.3838369,2.1914756,5,"C/ DEL DR. AIGUADER, 72 / PG. SALVAT PAPASSEIT",01-CiutatVella/03-la Barceloneta,8003,26,TRUE,116,1000,TRUE,NA,NA,1735686001,0,NA
